0,21.660990481666843
1,16.030095552752595
2,64.16552130792857
3,57.481310769072465
4,48.17915047779099
5,73.99013900007837
6,49.299109364423614
7,89.39172565810745
8,19.327204681839405
9,62.136072525156486
10,36.15550197105437
11,62.63752092701037
12,51.982488847835164
13,41.31190185039064
14,46.280366596253714
15,17.547173988899104
16,30.1575359123394
17,40.441119127034035
18,13.535527519087069
19,69.9310881538662
20,54.94849892416803
21,82.84729853332898
22,61.177685317615385
23,34.114590473559026
24,60.66121957695299
25,24.795302910771284
26,39.66259627974554
27,83.27006490670695
28,39.75384924311944
29,14.514757824091552
30,85.38817672806147
31,45.97624511347829
32,72.2727901124556
33,41.50665015805005
34,43.3987574164238
35,45.251462311240815
36,41.70080698696682
37,74.11036213938766
38,63.10666191262382
39,52.316954634365004
40,18.418753285542476
41,39.9583002504526
42,77.13399249019335
43,43.02887050472359
44,45.030232013337965
45,85.85757453436561
46,52.12966423314509
47,63.22088254707879
48,32.30237343149848
49,81.04040625638291
50,73.2032722902228
51,80.99805355182167
52,51.0420713027131
53,59.03181716385915
54,37.11445097959531
55,44.58009783186885
56,49.61356062291366
57,46.02412940315394
58,51.82878980032583
59,38.66179108319699
60,38.18020023122307
61,42.74081322896971
62,70.79514901690612
63,53.144767708771774
64,37.671678686616204
65,51.88894681676814
66,42.84174233837945
67,52.61820757256134
68,58.98843060940917
69,47.324281195804744
70,67.43705421398786
71,58.019632062796305
72,61.36378904354609
73,43.159866153236564
74,40.34135289632442
75,37.32042342267504
76,52.85313758978486
77,43.69322121577618
78,28.761733507126536
79,12.712460404149645
80,57.048009481124765
81,36.79395677326823
82,59.75098804815311
83,31.73807434160095
84,24.640745274525038
85,24.362083301925484
86,60.58460720463561
87,78.64484029875436
88,58.345236155729935
89,58.503943448180536
90,32.52628555503428
91,59.726929507760254
92,77.18969903668518
93,78.09481343118597
94,56.401207684216615
95,19.80763779228262
96,45.42772839468773
97,49.8456313253949
98,47.44096911299991
99,57.83145696777524
100,47.61793087912114
101,1.897507024285951
102,20.95710926416716
103,72.9107232165943
104,80.21640657364675
105,27.892609033302193
106,44.0048616446267
107,63.56212967707521
108,38.26042026782698
109,20.737681624956608
110,36.030277237096044
111,40.83013754800964
112,70.21047586806145
113,34.53313006750004
114,27.57795181509103
115,10.678267038884448
116,5.780287880112487
117,54.66598226445037
118,81.44372849387754
119,21.51384251808042
120,62.12188959923105
121,7.853134687626135
122,30.682335159806527
123,29.15647532122928
124,76.65878021166573
125,86.47945313166953
126,2.3954977392787504
127,88.0884244833113
128,57.42780996065137
129,8.604701702661686
130,7.626698382632135
131,50.06937074790309
132,60.096295233124316
133,42.973607079749954
134,86.2425542649608
135,31.45207909733496
136,89.79592262432968
137,54.5604179608085
138,74.66322911060936
139,57.81497006842165
140,36.08311548885857
141,53.16773054667936
142,44.890560576428896
143,39.755390911116315
144,24.859536894258483
145,34.16574100034825
146,39.78428359987346
147,17.12575637818105
148,10.455989659712671
149,62.68158248735121
150,86.83214317640946
151,52.56795348290144
152,52.11150822497185
153,80.87308908889918
154,69.3774420271078
155,51.85878241486766
156,37.42783154551727
157,51.05706553741115
158,5.273424996220357
159,59.80359582235965
160,47.81845260949591
161,37.152048783032136
162,15.582509585437432
163,80.66042806018129
164,50.275501921016804
165,72.44871451734143
166,12.808429170050978
167,51.57144346219479
168,29.796801673233304
169,72.5263288265219
170,53.351688079699585
171,49.80884519237219
172,40.17172260167211
173,39.092722906915476
174,32.13447541498751
175,34.58625473448848
176,73.21896367746082
177,74.71395754448946
178,57.16445349754904
179,60.40422807885716
180,25.03064164914737
181,76.93783837196843
182,65.73568911658182
183,35.58103519786511
184,83.1681814512224
185,51.31073110520311
186,41.33448570956482
187,28.860644742258174
188,20.320495412973266
189,40.63476801508341
190,13.641479850438312
191,67.13523673474826
192,31.404850826816933
193,44.463850075145714
194,20.334580596826374
195,27.320347499260304
196,87.78811951160651
197,74.41458751481707
198,59.9671435040111
199,39.02817662426566
200,53.022170934433724
201,20.06174134934991
202,39.88632873709962
203,34.16219481632469
204,42.41885672214153
205,76.65000212179824
206,37.83009130032907
207,54.96729641228042
208,18.186010198408063
209,62.321461235706025
210,58.213613796523
211,45.58845817646079
212,43.59391120162967
213,42.85512219211892
214,65.01165346849868
215,63.7041467411933
216,31.120843741318115
217,81.91246409820855
218,36.845735342201316
219,39.39765849031482
220,59.39741671852694
221,3.0466368432772546
222,18.960191988122137
223,76.71312284020236
224,44.83813517319556
225,11.879783017015548
226,44.63738491074045
227,17.471970463199206
228,46.25752845894098
229,15.93775737337444
230,22.89371925368667
231,40.307687717565756
232,32.54231387027998
233,43.62811807289285
234,49.258510132457836
235,83.89008196983417
236,48.92124169207402
237,57.12393910405308
238,33.19212442048584
239,46.20855968565789
240,46.425484815951826
241,51.811150624430255
242,24.291263535158592
243,53.42224782598154
244,33.88893608323599
245,58.83591887719401
246,12.98298339671573
247,44.43107283528508
248,26.35367359808679
249,82.86148391800994
